symbol,S,K,r,sigma,T,isCall
MSFT_C_490_1491,491.57,490.19,0.0480,0.3288,0.9485,1
META_P_82_1492,83.07,82.47,0.0386,0.3443,0.8227,0
SPY_P_406_1493,438.70,406.42,0.0375,0.2581,1.9043,0
QQQ_P_82_1494,84.25,82.69,0.0306,0.2228,0.5129,0
QQQ_C_198_1495,204.09,198.66,0.0323,0.3333,1.2057,1
SPY_C_285_1496,285.71,285.39,0.0496,0.3251,1.8671,1
SPY_P_493_1497,475.62,493.43,0.0311,0.1750,1.0579,0
SPY_P_176_1498,180.33,176.09,0.0391,0.3504,1.0245,0
AMZN_C_385_1499,396.83,385.49,0.0477,0.2211,0.6359,1
GOOGL_C_322_1500,352.50,322.98,0.0465,0.3005,0.2280,1
NVDA_P_121_1501,119.88,121.63,0.0336,0.3933,1.1256,0
QQQ_P_196_1502,211.39,196.85,0.0372,0.2010,1.4077,0
AMZN_P_283_1503,332.56,283.38,0.0416,0.3148,1.7263,0
AMD_P_226_1504,220.13,226.35,0.0398,0.1606,0.4031,0
MSFT_P_66_1505,70.67,66.53,0.0427,0.2787,1.9308,0
GOOGL_P_429_1506,464.88,429.03,0.0414,0.1579,1.9373,0
AMZN_C_490_1507,443.19,490.62,0.0338,0.3824,1.2084,1
META_P_383_1508,390.89,383.85,0.0336,0.3737,0.0888,0
AMD_C_243_1509,276.19,243.43,0.0464,0.2719,1.0626,1
AMZN_P_490_1510,446.63,490.62,0.0398,0.3771,0.8318,0
NVDA_P_134_1511,149.16,134.69,0.0447,0.3341,1.4212,0
MSFT_C_52_1512,53.68,52.33,0.0371,0.2192,0.9629,1
TSLA_P_442_1513,469.25,442.16,0.0320,0.3614,0.1641,0
SPY_C_289_1514,293.91,289.70,0.0496,0.2009,1.4656,1
META_C_377_1515,440.56,377.23,0.0322,0.3397,0.7238,1
TSLA_C_468_1516,412.74,468.35,0.0371,0.3769,0.6307,1
AMD_C_73_1517,65.62,73.12,0.0429,0.1827,1.9288,1
MSFT_P_171_1518,188.44,171.68,0.0436,0.1711,0.6951,0
TSLA_C_253_1519,283.53,253.89,0.0490,0.2131,1.9665,1
AMD_P_255_1520,237.10,255.08,0.0371,0.2256,0.1559,0
AMD_P_276_1521,252.52,276.27,0.0394,0.1870,0.6273,0
TSLA_C_408_1522,387.79,408.47,0.0469,0.2931,0.8069,1
MSFT_C_527_1523,492.70,527.17,0.0398,0.3983,1.5637,1
AMZN_P_280_1524,248.02,280.77,0.0328,0.3699,0.7320,0
QQQ_P_499_1525,468.74,499.34,0.0331,0.2823,0.2940,0
NVDA_P_331_1526,345.00,331.75,0.0436,0.3562,0.2671,0
AAPL_P_337_1527,389.52,337.15,0.0426,0.3596,1.7371,0
MSFT_P_174_1528,200.92,174.21,0.0408,0.2658,0.3083,0
META_P_159_1529,148.07,159.08,0.0303,0.3103,1.4286,0
AAPL_P_93_1530,109.28,93.61,0.0434,0.2756,0.2254,0
MSFT_P_414_1531,435.13,414.37,0.0325,0.1735,1.4148,0
META_C_218_1532,223.85,218.08,0.0372,0.1884,0.4141,1
AAPL_P_329_1533,297.36,329.27,0.0366,0.3837,1.2078,0
QQQ_P_518_1534,487.98,518.52,0.0362,0.3088,0.3870,0
NVDA_C_158_1535,152.68,158.72,0.0354,0.3522,1.9044,1
META_P_301_1536,303.88,301.26,0.0499,0.3849,1.0290,0
AMZN_P_491_1537,452.83,491.04,0.0484,0.2635,1.2599,0
MSFT_C_146_1538,172.60,146.86,0.0474,0.1746,0.7462,1
AMZN_C_335_1539,379.06,335.46,0.0339,0.2228,0.3535,1
MSFT_P_199_1540,191.38,199.10,0.0305,0.2866,1.6716,0
NVDA_P_380_1541,403.73,380.37,0.0335,0.1852,1.2843,0
NVDA_C_398_1542,351.43,398.02,0.0402,0.2811,1.3720,1
GOOGL_C_206_1543,181.32,206.27,0.0443,0.2206,1.2924,1
AMD_C_115_1544,109.37,115.58,0.0443,0.2912,1.5409,1
GOOGL_P_236_1545,223.72,236.15,0.0496,0.3822,0.5250,0
AMD_P_337_1546,359.98,337.06,0.0411,0.3186,1.1641,0
AMD_C_309_1547,335.61,309.69,0.0422,0.2848,1.0148,1
MSFT_P_353_1548,317.97,353.02,0.0342,0.3990,0.7384,0
MSFT_C_241_1549,242.88,241.98,0.0359,0.3490,1.7596,1
SPY_P_62_1550,72.64,62.61,0.0335,0.3764,1.4081,0
NVDA_P_134_1551,150.26,134.51,0.0444,0.3497,1.1994,0
AMZN_C_251_1552,257.87,251.53,0.0359,0.3269,1.3297,1
NVDA_C_235_1553,209.54,235.79,0.0403,0.3519,0.2373,1
META_C_200_1554,206.82,200.71,0.0360,0.2657,0.1317,1
GOOGL_C_159_1555,144.25,159.54,0.0389,0.1536,1.3684,1
AMD_C_441_1556,410.95,441.84,0.0427,0.1783,0.4748,1
GOOGL_P_256_1557,240.04,256.55,0.0380,0.2253,1.5704,0
MSFT_P_287_1558,316.16,287.07,0.0315,0.2688,0.1595,0
META_C_167_1559,164.56,167.81,0.0300,0.3820,0.0802,1
TSLA_C_278_1560,243.16,278.94,0.0414,0.2234,0.7008,1
AMZN_P_300_1561,265.81,300.92,0.0316,0.1835,1.1655,0
AMD_C_430_1562,422.14,430.96,0.0473,0.2395,0.8879,1
SPY_P_68_1563,76.30,68.13,0.0419,0.2243,0.1167,0
TSLA_P_339_1564,297.46,339.44,0.0500,0.3986,1.7559,0
AMZN_C_263_1565,296.64,263.21,0.0390,0.2048,0.7442,1
NVDA_C_530_1566,496.10,530.35,0.0410,0.3960,0.3846,1
TSLA_P_373_1567,345.45,373.05,0.0487,0.2187,1.9278,0
NVDA_P_339_1568,383.51,339.12,0.0490,0.2507,0.1054,0
TSLA_P_310_1569,290.18,310.29,0.0312,0.3020,0.9601,0
AMD_P_351_1570,352.86,351.20,0.0417,0.3971,1.1985,0
QQQ_C_380_1571,333.08,380.16,0.0316,0.2167,0.0905,1
META_P_123_1572,110.32,123.06,0.0317,0.1889,0.1374,0
AMZN_C_293_1573,314.44,293.22,0.0499,0.3532,1.6107,1
QQQ_P_427_1574,393.91,427.44,0.0480,0.3234,0.7634,0
TSLA_C_401_1575,423.01,401.63,0.0391,0.1633,0.0863,1
AMZN_C_377_1576,380.12,377.18,0.0356,0.2366,1.4975,1
MSFT_C_255_1577,300.30,255.82,0.0396,0.1917,1.4568,1
AAPL_C_302_1578,334.87,302.41,0.0331,0.1920,0.9679,1
AMD_C_543_1579,498.49,543.88,0.0368,0.1903,0.5498,1
AMZN_P_62_1580,67.62,62.22,0.0425,0.2162,0.9242,0
AMZN_P_396_1581,400.75,396.14,0.0309,0.3603,1.1513,0
TSLA_C_480_1582,493.24,480.40,0.0436,0.3819,0.4760,1
QQQ_P_265_1583,268.76,265.87,0.0416,0.3266,1.7636,0
GOOGL_C_403_1584,421.00,403.83,0.0307,0.2523,1.1353,1
NVDA_C_91_1585,101.94,91.75,0.0391,0.3817,1.3778,1
QQQ_P_453_1586,462.76,453.74,0.0390,0.2202,1.9598,0
TSLA_C_450_1587,403.88,450.95,0.0453,0.2967,1.1659,1
TSLA_C_349_1588,325.34,349.04,0.0413,0.2274,1.4269,1
QQQ_P_350_1589,315.78,350.11,0.0485,0.2762,1.7879,0
TSLA_C_467_1590,408.16,467.29,0.0375,0.2876,0.2261,1
AMD_P_375_1591,379.83,375.53,0.0447,0.1958,0.2962,0
GOOGL_C_196_1592,195.81,196.66,0.0334,0.2709,1.2489,1
META_C_481_1593,451.18,481.23,0.0353,0.1637,1.0459,1
MSFT_P_236_1594,239.91,236.35,0.0373,0.3345,0.6720,0
SPY_C_191_1595,221.90,191.47,0.0323,0.3778,0.7334,1
META_P_85_1596,83.91,85.89,0.0471,0.2065,0.5616,0
META_C_176_1597,178.47,176.07,0.0439,0.3729,1.8252,1
SPY_C_362_1598,394.69,362.16,0.0378,0.3947,1.5682,1
QQQ_C_136_1599,133.85,136.62,0.0396,0.3745,0.5901,1
MSFT_P_405_1600,376.56,405.98,0.0351,0.1782,0.3230,0
GOOGL_C_281_1601,289.40,281.81,0.0309,0.3018,1.6647,1
TSLA_P_73_1602,78.12,73.05,0.0439,0.3556,1.2473,0
MSFT_C_495_1603,484.84,495.89,0.0391,0.1511,0.8572,1
AMD_C_258_1604,263.20,258.36,0.0328,0.2628,0.9351,1
QQQ_C_459_1605,420.56,459.68,0.0383,0.2350,1.1976,1
AAPL_C_380_1606,345.80,380.82,0.0469,0.3178,1.2822,1
TSLA_P_119_1607,136.36,119.35,0.0332,0.2341,1.5243,0
META_C_157_1608,166.28,157.11,0.0445,0.3893,0.5586,1
META_P_526_1609,461.61,526.65,0.0465,0.1832,0.8152,0
NVDA_P_85_1610,92.58,85.79,0.0416,0.2020,0.9405,0
NVDA_P_160_1611,175.30,160.68,0.0460,0.3846,1.5057,0
GOOGL_C_225_1612,241.89,225.43,0.0330,0.1582,0.6033,1
TSLA_P_346_1613,351.30,346.62,0.0446,0.2338,1.2427,0
SPY_C_76_1614,76.45,76.57,0.0415,0.1772,1.6173,1
GOOGL_C_426_1615,404.99,426.60,0.0312,0.3173,0.3310,1
NVDA_C_185_1616,201.57,185.41,0.0311,0.3823,0.2136,1
GOOGL_C_469_1617,484.72,469.93,0.0368,0.1557,0.8924,1
MSFT_C_344_1618,386.72,344.25,0.0420,0.3539,0.2688,1
AAPL_C_255_1619,293.75,255.21,0.0468,0.2055,0.8279,1
AMZN_P_90_1620,89.70,90.15,0.0344,0.1900,0.4129,0
AMZN_P_352_1621,337.35,352.97,0.0366,0.3196,0.1996,0
QQQ_C_108_1622,123.51,108.58,0.0411,0.3460,0.1744,1
AMZN_P_326_1623,383.22,326.60,0.0410,0.2119,0.1431,0
GOOGL_C_115_1624,120.60,115.73,0.0341,0.3258,1.8301,1
META_C_230_1625,211.74,230.53,0.0305,0.2136,1.8616,1
GOOGL_C_290_1626,253.72,290.30,0.0461,0.3366,1.3720,1
META_C_239_1627,280.74,239.67,0.0347,0.2226,1.0830,1
AMD_P_411_1628,362.75,411.07,0.0490,0.1516,0.5011,0
QQQ_C_324_1629,319.97,324.72,0.0449,0.3835,0.2017,1
QQQ_C_507_1630,441.07,507.07,0.0493,0.3442,1.1836,1
AMD_P_176_1631,176.28,176.21,0.0448,0.2570,1.2753,0
MSFT_P_432_1632,427.26,432.99,0.0482,0.2457,0.6084,0
TSLA_C_451_1633,499.31,451.11,0.0355,0.1920,1.1420,1
QQQ_C_460_1634,459.70,460.93,0.0315,0.2428,0.3958,1
AAPL_C_207_1635,239.30,207.56,0.0419,0.3246,1.6472,1
AMD_P_195_1636,172.23,195.90,0.0365,0.3392,1.8652,0
QQQ_C_173_1637,188.52,173.58,0.0400,0.3123,0.5500,1
QQQ_C_402_1638,367.11,402.02,0.0408,0.2510,1.7640,1
TSLA_P_62_1639,72.94,62.96,0.0394,0.3855,1.1312,0
AMZN_C_486_1640,476.65,486.59,0.0416,0.2021,1.9555,1
AAPL_C_194_1641,198.94,194.18,0.0380,0.2448,1.7373,1
GOOGL_C_346_1642,310.03,346.18,0.0363,0.2757,1.4945,1
NVDA_P_353_1643,412.23,353.86,0.0327,0.3074,1.6053,0
META_C_326_1644,381.40,326.11,0.0391,0.2978,1.7959,1
META_C_278_1645,267.64,278.91,0.0330,0.2364,1.0703,1
AMD_P_281_1646,257.79,281.32,0.0350,0.3120,1.0582,0
NVDA_P_316_1647,366.93,316.87,0.0457,0.1947,0.2342,0
META_C_277_1648,261.47,277.00,0.0342,0.3269,0.6879,1
META_C_47_1649,52.25,47.24,0.0488,0.2560,0.5119,1
AMZN_P_169_1650,168.35,169.83,0.0465,0.2976,1.0510,0
AMZN_C_458_1651,432.93,458.09,0.0365,0.3887,0.0942,1
GOOGL_C_501_1652,445.62,501.91,0.0404,0.2609,1.5487,1
AMD_P_182_1653,203.39,182.61,0.0432,0.3977,1.6514,0
AMD_P_346_1654,304.93,346.90,0.0313,0.3243,1.9604,0
AAPL_P_302_1655,342.90,302.77,0.0441,0.3062,0.6304,0
AMD_P_435_1656,385.75,435.70,0.0307,0.2110,0.9859,0
AAPL_P_226_1657,228.49,226.32,0.0367,0.3209,1.5239,0
GOOGL_C_301_1658,315.38,301.68,0.0348,0.2145,1.9074,1
NVDA_P_212_1659,218.28,212.47,0.0325,0.3670,1.8425,0
AMZN_P_366_1660,419.00,366.83,0.0440,0.3302,1.0971,0
NVDA_P_255_1661,249.31,255.49,0.0378,0.2018,0.1201,0
GOOGL_C_388_1662,387.46,388.02,0.0337,0.3116,0.1523,1
GOOGL_C_225_1663,204.49,225.01,0.0317,0.3082,0.2373,1
AMZN_C_442_1664,408.29,442.15,0.0326,0.2586,1.4797,1
NVDA_P_98_1665,96.10,98.35,0.0387,0.3760,0.5174,0
QQQ_P_237_1666,235.33,237.74,0.0387,0.3633,1.7943,0
AAPL_C_315_1667,343.22,315.49,0.0487,0.3919,1.0496,1
NVDA_C_369_1668,407.30,369.66,0.0318,0.3680,0.2510,1
META_P_409_1669,360.32,409.02,0.0405,0.2460,0.3115,0
TSLA_C_148_1670,143.39,148.85,0.0452,0.2319,1.5427,1
GOOGL_P_250_1671,220.96,250.24,0.0467,0.1609,1.7196,0
META_P_508_1672,485.57,508.84,0.0314,0.2936,1.6124,0
META_C_263_1673,285.30,263.54,0.0350,0.2683,1.0104,1
MSFT_P_337_1674,340.48,337.36,0.0410,0.2638,1.1046,0
META_P_118_1675,111.32,118.56,0.0303,0.2332,0.4736,0
MSFT_C_307_1676,333.23,307.49,0.0399,0.1653,0.2270,1
MSFT_P_407_1677,440.68,407.54,0.0389,0.3059,0.8115,0
NVDA_P_72_1678,81.31,72.80,0.0426,0.1946,0.1125,0
MSFT_P_171_1679,161.94,171.27,0.0317,0.2707,0.7207,0
NVDA_P_58_1680,51.00,58.62,0.0373,0.3899,0.3456,0
TSLA_P_451_1681,437.90,451.35,0.0352,0.2176,0.6927,0
AMZN_C_126_1682,142.63,126.72,0.0471,0.1758,0.2486,1
AMZN_C_208_1683,183.20,208.76,0.0447,0.3800,1.4941,1
AAPL_P_462_1684,455.89,462.65,0.0380,0.3009,1.7301,0
META_P_73_1685,81.18,73.44,0.0304,0.2956,1.8886,0
AMZN_C_247_1686,235.66,247.93,0.0312,0.2156,1.8564,1
AAPL_P_49_1687,51.14,49.03,0.0497,0.2556,0.6802,0
TSLA_P_268_1688,278.67,268.32,0.0364,0.1941,1.6650,0
META_P_259_1689,234.15,259.26,0.0324,0.1846,1.6681,0
NVDA_C_317_1690,282.52,317.18,0.0420,0.3031,1.8163,1
GOOGL_P_488_1691,484.91,488.69,0.0463,0.3171,0.5583,0
TSLA_P_316_1692,312.90,316.28,0.0479,0.1724,1.0739,0
AMZN_P_270_1693,257.09,270.21,0.0446,0.1643,0.7195,0
META_P_319_1694,318.44,319.29,0.0496,0.1932,0.3459,0
AMD_C_187_1695,205.85,187.91,0.0365,0.2296,1.3223,1
SPY_C_154_1696,159.15,154.63,0.0497,0.2709,0.7646,1
AAPL_C_467_1697,427.71,467.61,0.0445,0.1914,1.1067,1
NVDA_P_221_1698,215.39,221.10,0.0382,0.1768,1.3753,0
GOOGL_C_370_1699,433.39,370.21,0.0418,0.2106,0.1249,1
AMD_P_314_1700,346.72,314.59,0.0469,0.1875,0.9143,0
META_C_389_1701,380.53,389.23,0.0485,0.2277,1.6605,1
SPY_C_120_1702,118.34,120.73,0.0472,0.3993,0.6579,1
GOOGL_P_451_1703,416.85,451.41,0.0423,0.3742,0.6147,0
GOOGL_C_58_1704,54.06,58.74,0.0441,0.3053,0.8608,1
MSFT_P_426_1705,425.68,426.55,0.0395,0.3880,1.0546,0
AAPL_C_393_1706,462.55,393.72,0.0442,0.3742,1.3012,1
MSFT_P_266_1707,232.98,266.30,0.0486,0.2465,0.4477,0
NVDA_P_313_1708,279.78,313.95,0.0428,0.3479,1.4933,0
MSFT_C_517_1709,467.84,517.36,0.0308,0.1926,1.8047,1
META_P_479_1710,422.27,479.53,0.0438,0.3376,1.6566,0
MSFT_C_182_1711,167.39,182.01,0.0351,0.3386,1.7161,1
MSFT_C_243_1712,241.91,243.84,0.0350,0.1546,1.4960,1
AMZN_P_184_1713,207.90,184.48,0.0394,0.3837,0.5129,0
TSLA_C_232_1714,246.02,232.31,0.0327,0.2902,1.8553,1
AAPL_C_212_1715,207.18,212.69,0.0459,0.1938,1.8756,1
QQQ_C_147_1716,137.29,147.18,0.0301,0.3657,1.2125,1
TSLA_C_392_1717,367.27,392.35,0.0405,0.2297,1.9856,1
NVDA_P_166_1718,186.11,166.23,0.0469,0.3988,1.7228,0
META_P_311_1719,310.29,311.44,0.0353,0.2899,1.8830,0
MSFT_P_435_1720,497.82,435.37,0.0318,0.1826,1.3272,0
AAPL_P_377_1721,399.77,377.60,0.0378,0.2470,1.0680,0
AMD_C_357_1722,332.95,357.60,0.0447,0.3758,0.4904,1
TSLA_C_280_1723,264.71,280.43,0.0304,0.2556,1.9437,1
META_C_453_1724,478.82,453.56,0.0469,0.3538,1.3173,1
META_C_207_1725,227.37,207.62,0.0432,0.1816,1.3398,1
SPY_P_329_1726,300.49,329.90,0.0441,0.2304,0.3249,0
SPY_C_339_1727,314.73,339.64,0.0453,0.2822,1.0995,1
AMD_C_460_1728,426.49,460.40,0.0488,0.3377,0.6265,1
META_C_570_1729,497.80,570.32,0.0457,0.3958,0.4930,1
AMZN_P_123_1730,128.07,123.17,0.0318,0.3944,1.4265,0
GOOGL_C_265_1731,237.02,265.32,0.0323,0.3850,1.7270,1
AAPL_C_421_1732,493.28,421.82,0.0305,0.2105,1.2328,1
NVDA_P_452_1733,432.88,452.75,0.0482,0.1907,1.0754,0
SPY_P_347_1734,401.50,347.97,0.0311,0.1661,1.7214,0
GOOGL_P_366_1735,335.93,366.83,0.0402,0.2699,1.9215,0
META_P_453_1736,409.41,453.06,0.0389,0.3219,0.3000,0
SPY_P_439_1737,441.68,439.96,0.0498,0.3200,0.1702,0
MSFT_P_492_1738,472.05,492.07,0.0434,0.2806,0.5250,0
SPY_C_156_1739,183.11,156.52,0.0306,0.3599,1.7755,1
AMZN_C_78_1740,89.01,78.62,0.0419,0.1899,1.0874,1
MSFT_C_379_1741,394.46,379.48,0.0330,0.3643,0.7072,1
META_C_109_1742,119.69,109.30,0.0313,0.3059,0.9161,1
MSFT_C_123_1743,138.16,123.30,0.0348,0.3015,0.1748,1
GOOGL_P_277_1744,243.55,277.51,0.0431,0.3754,0.9386,0
AAPL_C_471_1745,441.97,471.48,0.0387,0.2362,1.6746,1
SPY_C_283_1746,313.82,283.00,0.0302,0.3617,0.5396,1
GOOGL_P_119_1747,132.78,119.15,0.0385,0.1508,1.8664,0
AAPL_P_124_1748,138.29,124.53,0.0386,0.3304,1.5106,0
SPY_C_168_1749,148.36,168.13,0.0307,0.3437,0.7716,1
AMD_C_45_1750,53.71,45.98,0.0363,0.2004,1.1650,1
AMZN_P_451_1751,463.34,451.41,0.0433,0.3189,0.5613,0
TSLA_C_370_1752,369.73,370.72,0.0450,0.1664,1.5635,1
AMZN_P_55_1753,54.09,55.36,0.0461,0.3032,0.7552,0
MSFT_C_303_1754,273.05,303.98,0.0457,0.2735,1.0070,1
TSLA_P_391_1755,422.58,391.38,0.0467,0.3970,1.9402,0
SPY_C_496_1756,471.10,496.03,0.0350,0.3801,0.1689,1
MSFT_C_337_1757,394.17,337.26,0.0452,0.2562,0.6117,1
GOOGL_P_119_1758,106.28,119.12,0.0347,0.3897,1.8296,0
AMZN_P_201_1759,210.26,201.51,0.0435,0.2595,1.0253,0
AMZN_P_232_1760,206.76,232.98,0.0415,0.2399,1.5632,0
NVDA_C_523_1761,472.70,523.09,0.0439,0.3847,0.0985,1
AMZN_P_410_1762,361.12,410.95,0.0486,0.2217,0.5406,0
TSLA_C_210_1763,194.80,210.67,0.0362,0.2091,1.0478,1
NVDA_C_337_1764,373.28,337.97,0.0311,0.3754,0.0858,1
META_P_238_1765,272.53,238.16,0.0366,0.1773,0.2112,0
AAPL_P_82_1766,87.62,82.92,0.0364,0.3527,0.5546,0
AMZN_P_286_1767,273.52,286.79,0.0397,0.2825,0.2865,0
META_C_246_1768,286.51,246.50,0.0325,0.3964,0.5484,1
AMD_C_298_1769,310.00,298.38,0.0352,0.2839,0.8302,1
AMZN_P_144_1770,159.04,144.04,0.0362,0.2004,0.6762,0
META_P_363_1771,326.34,363.74,0.0308,0.3120,0.2659,0
NVDA_P_183_1772,196.21,183.59,0.0476,0.1688,0.1716,0
AMD_P_196_1773,200.44,196.47,0.0375,0.2282,1.3508,0
SPY_P_520_1774,487.73,520.38,0.0423,0.1878,0.0870,0
AMD_P_206_1775,225.55,206.35,0.0426,0.3098,1.1203,0
AAPL_C_188_1776,198.72,188.71,0.0397,0.1792,1.7208,1
MSFT_P_436_1777,456.22,436.73,0.0338,0.2874,1.7535,0
AMZN_P_250_1778,226.76,250.66,0.0477,0.1881,0.8970,0
QQQ_P_186_1779,192.40,186.44,0.0325,0.2769,1.2206,0
AMZN_C_262_1780,230.55,262.72,0.0383,0.3708,0.5384,1
AMD_P_348_1781,400.76,348.40,0.0356,0.3704,1.3974,0
QQQ_C_367_1782,376.63,367.58,0.0392,0.3614,0.8598,1
NVDA_P_169_1783,148.71,169.27,0.0338,0.1925,0.8780,0
MSFT_P_192_1784,194.93,192.45,0.0327,0.2819,0.0924,0
TSLA_C_467_1785,485.36,467.40,0.0412,0.2205,1.0565,1
TSLA_C_456_1786,434.87,456.04,0.0426,0.2817,0.1236,1
GOOGL_C_127_1787,143.58,127.87,0.0335,0.2092,1.3639,1
TSLA_P_476_1788,444.22,476.54,0.0327,0.3880,1.9221,0
QQQ_C_104_1789,97.45,104.36,0.0466,0.1965,1.4863,1
AMZN_P_208_1790,214.08,208.13,0.0359,0.3754,1.0618,0
AAPL_C_325_1791,302.95,325.77,0.0479,0.3902,0.2867,1
META_C_210_1792,203.11,210.27,0.0496,0.2935,1.2227,1
META_C_96_1793,112.24,96.41,0.0433,0.3176,1.1180,1
MSFT_P_444_1794,471.94,444.35,0.0371,0.3561,1.3528,0
SPY_P_422_1795,377.62,422.72,0.0483,0.3682,0.2542,0
MSFT_C_382_1796,420.66,382.76,0.0427,0.1566,1.3813,1
GOOGL_C_431_1797,389.73,431.02,0.0469,0.1750,1.9483,1
META_P_124_1798,140.31,124.98,0.0310,0.3709,0.1134,0
MSFT_C_450_1799,446.42,450.46,0.0447,0.2074,1.2607,1
AAPL_C_79_1800,76.89,79.31,0.0321,0.3926,1.4755,1
AMZN_P_290_1801,260.04,290.01,0.0350,0.2148,0.2382,0
AAPL_P_323_1802,306.49,323.13,0.0303,0.2740,0.6195,0
MSFT_P_217_1803,242.91,217.86,0.0319,0.3753,0.7898,0
AAPL_C_194_1804,208.55,194.82,0.0387,0.3341,1.1174,1
QQQ_C_366_1805,331.26,366.26,0.0402,0.3241,1.6519,1
MSFT_P_373_1806,357.49,373.89,0.0325,0.3754,0.6798,0
MSFT_P_410_1807,362.66,410.05,0.0333,0.1574,1.6159,0
TSLA_P_185_1808,201.21,185.77,0.0412,0.1619,1.9933,0
NVDA_P_274_1809,278.45,274.85,0.0355,0.2051,0.9120,0
AMZN_P_183_1810,164.80,183.19,0.0353,0.2056,1.4044,0
MSFT_P_54_1811,60.97,54.03,0.0491,0.3611,0.0847,0
NVDA_P_235_1812,215.41,235.86,0.0309,0.3778,1.9789,0
NVDA_P_338_1813,347.60,338.44,0.0314,0.2384,1.1075,0
AAPL_P_70_1814,65.24,70.53,0.0408,0.1878,0.3158,0
AAPL_P_362_1815,349.27,362.38,0.0441,0.1877,1.4495,0
TSLA_C_123_1816,123.49,123.21,0.0451,0.2302,1.1565,1
GOOGL_C_260_1817,231.30,260.62,0.0305,0.2542,0.7090,1
NVDA_C_105_1818,112.61,105.03,0.0431,0.1859,1.1988,1
AAPL_C_81_1819,70.85,81.11,0.0441,0.1898,0.1900,1
TSLA_C_402_1820,418.33,402.58,0.0324,0.2408,1.2921,1
GOOGL_C_79_1821,75.12,79.49,0.0347,0.1726,0.1201,1
SPY_C_212_1822,236.66,212.75,0.0352,0.1893,0.7036,1
META_P_527_1823,480.96,527.55,0.0348,0.3348,1.7702,0
NVDA_C_482_1824,457.07,482.49,0.0333,0.2562,0.1514,1
GOOGL_C_316_1825,324.31,316.94,0.0393,0.3502,1.8713,1
AMZN_C_170_1826,197.55,170.90,0.0471,0.3094,1.1933,1
GOOGL_C_414_1827,389.94,414.07,0.0322,0.1781,1.7616,1
NVDA_C_180_1828,193.83,180.53,0.0443,0.3644,0.8007,1
NVDA_P_232_1829,263.15,232.35,0.0469,0.2125,0.4010,0
TSLA_P_319_1830,361.65,319.10,0.0394,0.2531,1.2376,0
AAPL_P_414_1831,382.05,414.33,0.0476,0.2639,1.4732,0
AMZN_C_319_1832,371.36,319.93,0.0490,0.3092,1.7081,1
AMZN_C_394_1833,358.84,394.67,0.0408,0.1500,0.5137,1
SPY_P_323_1834,368.84,323.12,0.0423,0.3483,0.3661,0
MSFT_P_485_1835,426.43,485.50,0.0354,0.2353,1.1136,0
AAPL_C_208_1836,205.70,208.97,0.0307,0.1969,1.2374,1
META_C_331_1837,299.38,331.31,0.0400,0.1671,1.1609,1
MSFT_P_484_1838,453.90,484.44,0.0497,0.2825,0.9133,0
AAPL_P_152_1839,137.12,152.25,0.0318,0.2627,1.8594,0
SPY_C_212_1840,210.14,212.86,0.0330,0.3729,1.3609,1
QQQ_P_209_1841,222.54,209.33,0.0382,0.2377,0.1618,0
META_P_337_1842,347.17,337.48,0.0396,0.2048,0.9047,0
META_C_162_1843,152.85,162.52,0.0391,0.1847,1.0727,1
QQQ_C_232_1844,224.43,232.76,0.0324,0.1712,1.7312,1
SPY_P_376_1845,439.48,376.34,0.0327,0.3169,1.3154,0
TSLA_C_381_1846,375.29,381.22,0.0365,0.2837,0.1492,1
GOOGL_C_69_1847,78.95,69.05,0.0361,0.3419,1.1798,1
AAPL_C_237_1848,209.43,237.97,0.0328,0.2785,1.4162,1
QQQ_P_397_1849,420.60,397.49,0.0413,0.2126,0.8380,0
AMZN_C_50_1850,50.59,50.46,0.0420,0.3524,0.7783,1
AMZN_C_554_1851,482.44,554.47,0.0385,0.2270,0.7741,1
TSLA_P_199_1852,229.51,199.64,0.0496,0.2590,0.2989,0
QQQ_C_438_1853,443.48,438.54,0.0467,0.1508,0.1948,1
MSFT_C_454_1854,415.95,454.19,0.0316,0.1747,1.2623,1
AMZN_C_361_1855,317.84,361.77,0.0378,0.3165,0.2673,1
NVDA_P_64_1856,59.99,64.43,0.0468,0.3475,0.9157,0
GOOGL_P_373_1857,407.05,373.87,0.0479,0.3779,1.6188,0
NVDA_C_439_1858,406.94,439.17,0.0446,0.2428,1.9295,1
AAPL_C_68_1859,76.45,68.50,0.0340,0.2139,0.1219,1
MSFT_P_102_1860,94.30,102.66,0.0321,0.1855,0.2833,0
TSLA_P_145_1861,150.53,145.76,0.0434,0.3857,2.0000,0
SPY_P_208_1862,218.30,208.29,0.0363,0.2090,1.9384,0
MSFT_C_66_1863,61.55,66.93,0.0363,0.1975,0.4971,1
SPY_P_170_1864,178.10,170.14,0.0425,0.2254,0.7907,0
META_C_76_1865,80.01,76.02,0.0470,0.1803,0.8669,1
AMD_C_485_1866,484.27,485.27,0.0327,0.1891,1.4089,1
AMD_C_187_1867,169.69,187.59,0.0326,0.2451,0.9003,1
SPY_C_89_1868,85.96,89.47,0.0301,0.2559,0.9972,1
QQQ_P_411_1869,399.90,411.09,0.0391,0.2982,1.4462,0
AMD_P_251_1870,282.10,251.25,0.0400,0.3707,0.4068,0
TSLA_C_241_1871,259.07,241.14,0.0356,0.2244,1.8881,1
AAPL_C_352_1872,310.25,352.03,0.0340,0.2810,0.9446,1
